"Census Data API: Variables in /data/2000/sf3/variables
Name",Label,Concept,Required,Attributes,Limit,Predicate Type,Group,Values
PCT073B057,"Total: Female: Worked full-time, year-round in 1999: With earnings: $10,000 to $12,499",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B058,"Total: Female: Worked full-time, year-round in 1999: With earnings: $12,500 to $14,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B059,"Total: Female: Worked full-time, year-round in 1999: With earnings: $15,000 to $17,499",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B060,"Total: Female: Worked full-time, year-round in 1999: With earnings: $17,500 to $19,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B061,"Total: Female: Worked full-time, year-round in 1999: With earnings: $20,000 to $22,499",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B062,"Total: Female: Worked full-time, year-round in 1999: With earnings: $22,500 to $24,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B063,"Total: Female: Worked full-time, year-round in 1999: With earnings: $25,000 to $29,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B064,"Total: Female: Worked full-time, year-round in 1999: With earnings: $30,000 to $34,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B065,"Total: Female: Worked full-time, year-round in 1999: With earnings: $35,000 to $39,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B066,"Total: Female: Worked full-time, year-round in 1999: With earnings: $40,000 to $44,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B067,"Total: Female: Worked full-time, year-round in 1999: With earnings: $45,000 to $49,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B068,"Total: Female: Worked full-time, year-round in 1999: With earnings: $50,000 to $54,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B069,"Total: Female: Worked full-time, year-round in 1999: With earnings: $55,000 to $64,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B070,"Total: Female: Worked full-time, year-round in 1999: With earnings: $65,000 to $74,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B071,"Total: Female: Worked full-time, year-round in 1999: With earnings: $75,000 to $99,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B072,"Total: Female: Worked full-time, year-round in 1999: With earnings: $100,000 or more",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B073,Total: Female: Other:,PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B074,Total: Female: Other: No earnings,PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B075,Total: Female: Other: With earnings:,PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B076,"Total: Female: Other: With earnings: $1 to $2,499 or loss",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B077,"Total: Female: Other: With earnings: $2,500 to $4,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B078,"Total: Female: Other: With earnings: $5,000 to $7,499",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B079,"Total: Female: Other: With earnings: $7,500 to $9,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B080,"Total: Female: Other: With earnings: $10,000 to $12,499",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B081,"Total: Female: Other: With earnings: $12,500 to $14,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B082,"Total: Female: Other: With earnings: $15,000 to $17,499",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B083,"Total: Female: Other: With earnings: $17,500 to $19,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B084,"Total: Female: Other: With earnings: $20,000 to $22,499",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B085,"Total: Female: Other: With earnings: $22,500 to $24,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B086,"Total: Female: Other: With earnings: $25,000 to $29,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B087,"Total: Female: Other: With earnings: $30,000 to $34,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B088,"Total: Female: Other: With earnings: $35,000 to $39,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B089,"Total: Female: Other: With earnings: $40,000 to $44,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B090,"Total: Female: Other: With earnings: $45,000 to $49,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B091,"Total: Female: Other: With earnings: $50,000 to $54,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B092,"Total: Female: Other: With earnings: $55,000 to $64,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B093,"Total: Female: Other: With earnings: $65,000 to $74,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B094,"Total: Female: Other: With earnings: $75,000 to $99,999",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073B095,"Total: Female: Other: With earnings: $100,000 or more",PCT73B. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (Black or African American Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C001,Total: American Indian and Alaska Native alone population 16 years and over,PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C002,Total: Male:,PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C003,"Total: Male: Worked full-time, year-round in 1999:",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C004,"Total: Male: Worked full-time, year-round in 1999: No earnings",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C005,"Total: Male: Worked full-time, year-round in 1999: With earnings:",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C006,"Total: Male: Worked full-time, year-round in 1999: With earnings: $1 to $2,499 or loss",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C007,"Total: Male: Worked full-time, year-round in 1999: With earnings: $2,500 to $4,999",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C008,"Total: Male: Worked full-time, year-round in 1999: With earnings: $5,000 to $7,499",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C009,"Total: Male: Worked full-time, year-round in 1999: With earnings: $7,500 to $9,999",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C010,"Total: Male: Worked full-time, year-round in 1999: With earnings: $10,000 to $12,499",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C011,"Total: Male: Worked full-time, year-round in 1999: With earnings: $12,500 to $14,999",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C012,"Total: Male: Worked full-time, year-round in 1999: With earnings: $15,000 to $17,499",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C013,"Total: Male: Worked full-time, year-round in 1999: With earnings: $17,500 to $19,999",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C014,"Total: Male: Worked full-time, year-round in 1999: With earnings: $20,000 to $22,499",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C015,"Total: Male: Worked full-time, year-round in 1999: With earnings: $22,500 to $24,999",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
PCT073C016,"Total: Male: Worked full-time, year-round in 1999: With earnings: $25,000 to $29,999",PCT73C. Sex by Work Experience in 1999 by Earnings in 1999 for the Population 16 Years and Over (American Indian and Alaska Native Alone) [95],not required, ,0,(not a predicate),N/A,N/A
